Time_Point,Voltage
1935,-1.0990811778794125e-13
1936,-1.0979382105506488e-13
1937,-1.8075900802244293e-13
1938,-2.3887574900152596e-13
1939,-1.224140492017303e-13
1940,-2.218784866800477e-13
1941,-1.6505448584704757e-13
1942,-7.154568400761923e-14
1943,-1.7928844807670706e-13
1944,-9.338092588789701e-14
1945,-1.1227149464376401e-13
1946,-2.191245171817746e-13
1947,-1.8126877940647548e-13
1948,-1.3503873183297515e-13
1949,-2.9239702124246577e-13
1950,-2.66964128455814e-13
1951,-3.0939239294788116e-13
1952,-2.6146079063668325e-13
1953,-1.292762294440657e-13
1954,-7.114596921491594e-14
1955,-2.5415445722306816e-13
1956,-2.0231875873111762e-13
1957,-2.289151698096571e-13
1958,1.2642983557222502e-14
1959,-1.3623727223290503e-13
1960,-2.039208245370827e-13
1961,-4.0338882573252047e-13
1962,-2.9621468294365496e-13
1963,-1.0373439726191072e-13
1964,-2.326200621985178e-13
1965,-2.974750413266221e-13
1966,-2.794550134155779e-13
1967,-3.9635815326533655e-13
1968,-1.8742743405225274e-13
1969,-1.3801002786399927e-14
1970,-1.2710197980918288e-13
1971,-1.523140158221488e-13
1972,-1.6053129702180504e-13
1973,-2.404166702048328e-13
1974,-2.33647169316353e-13
1975,-1.0723009707372807e-13
1976,-8.810795246383447e-14
1977,-1.8680996603916951e-13
1978,-3.1132958832651955e-13
1979,-1.2929433921883939e-13
1980,-2.9902704273302284e-13
1981,-2.957546024361256e-13
1982,-3.2427807160860433e-13
1983,-2.4806301146911973e-13
1984,-2.3242459285053096e-13
1985,-1.7409921007368874e-13
1986,-1.3780168957571187e-13
1987,-1.7880656303902046e-13
1988,-1.4991663654083183e-13
1989,2.881204037248583e-14
1990,-4.77388712097512e-13
1991,-1.503199847855105e-13
1992,-3.067160016024832e-13
1993,-2.7689713556768183e-13
1994,-2.5850359219790204e-14
1995,-2.4273421392787103e-13
1996,-3.3814164566357355e-13
1997,-3.849986355800824e-13
1998,-1.8759031309621586e-13
1999,-1.5793630508424008e-13
2000,-1.9556847765226383e-13
2001,-3.5287658455739494e-13
2002,-3.0141625813163516e-13
2003,-9.137876719819854e-14
2004,-2.5931943367631054e-13
2005,-3.266390470317051e-13
2006,-3.1290511583105384e-13
2007,-5.776659075602503e-14
2008,-2.3305989235246226e-13
2009,-1.643558469624959e-13
2010,-1.5708624002284547e-13
2011,-9.061900260576412e-14
2012,-5.906690348050702e-14
2013,-1.3801128324768007e-13
2014,-7.38998437430533e-14
2015,-2.244425844857861e-13
2016,-1.4426163257349826e-13
2017,-2.2389437012389196e-13
2018,-6.558230817224365e-14
2019,-8.136873989412706e-14
2020,-1.9266509314494616e-13
2021,-2.5795581583491425e-13
2022,-2.1722153854610614e-13
2023,2.0015710214082958e-14
2024,-2.3388269865261376e-13
2025,-2.2593489887210688e-13
2026,-1.3527175915751e-13
2027,-2.1479082454008537e-13
2028,-3.165500390488535e-13
2029,-2.4887568374666926e-13
2030,-1.681448363630162e-13
2031,-1.0234689694492875e-13
2032,-7.342993718136629e-14
2033,-4.104385941750202e-14
2034,-3.167383979994123e-13
2035,-1.7974895886878606e-13
2036,-1.4426769319654729e-13
2037,-2.452296015857894e-13
2038,-1.962117515538307e-13
2039,-3.0136767723773977e-13
2040,-3.5645740215259385e-13
2041,-2.6350107864383486e-13
2042,-2.288157100673256e-13
2043,-2.2593742936175437e-13
2044,-1.670886728132375e-13
2045,-1.2684236434672274e-13
2046,-1.9059636135297391e-13
2047,-4.8170496531962366e-14
2048,-5.504390495622685e-14
2049,-1.7911497875992612e-13
2050,-1.2474431835575534e-13
2051,-1.4840317455485227e-13
2052,1.6588749944374902e-14
2053,-2.0705256105615417e-13
2054,2.274168545493044e-14
2055,-4.346341503774187e-14
2056,-2.0771085046153837e-13
2057,-7.485679061467248e-14
2058,-8.561049052902644e-14
2059,-2.0360571981179356e-13
2060,-2.0696937232684008e-13
2061,-8.965378407267194e-14
2062,-1.3722122717695324e-15
2063,-9.517878621884215e-15
2064,-1.6704838981165102e-13
2065,-5.61965483021479e-14
2066,-8.820334801303382e-14
2067,-1.8220792219357932e-13
2068,-1.284729484694595e-13
2069,-1.8620382013495903e-13
2070,-2.146180047864207e-13
2071,-2.748616171896813e-13
2072,-2.8387080048067124e-13
2073,-2.7317528985098665e-13
2074,-1.7091993073426488e-13
2075,1.230831146360383e-13
2076,-2.1614131855026646e-13
2077,-1.4720389480755185e-13
2078,4.616640099520793e-14
2079,-1.1339765783619986e-13
2080,-3.0088675057665827e-13
2081,-7.867147448110776e-14
2082,-1.54540001828232e-13
2083,-3.0811353799321296e-13
2084,-1.0201029623130826e-13
2085,-3.0940196545217795e-14
2086,-7.525892950385775e-15
2087,-1.2087351174612585e-13
2088,-2.5985328194529203e-13
2089,-9.550599338745833e-14
2090,-1.6548552271170223e-13
2091,-8.406772345831009e-14
2092,-7.07433283275504e-14
2093,-2.453529300627745e-13
2094,-1.1870311100673358e-13
2095,-6.411740345276541e-14
2096,-3.7957227514677124e-14
2097,2.605843156251677e-14
2098,7.941574739202564e-14
2099,-1.9838648921887606e-14
2100,-3.282653511853002e-13
2101,-2.0752704693125142e-13
2102,2.645486486834675e-14
2103,-2.3408740054568756e-13
2104,-8.015255128557332e-14
2105,1.0965721258475914e-13
2106,-1.2216051044675839e-14
2107,-9.729229558151393e-14
2108,-1.9323115974711673e-13
2109,-6.727575588039084e-14
2110,8.636326585661049e-15
2111,2.264505621459063e-15
2112,3.894925123515617e-14
2113,-1.5722854755125e-14
2114,-7.772154216825857e-14
2115,-5.10014012203922e-14
2116,-8.886391061211839e-14
2117,2.150764173787021e-15
2118,-3.0609675567320497e-13
2119,-1.5871379644516664e-13
2120,-2.6150319282570187e-13
2121,-3.057257636447762e-13
2122,-6.176588356789434e-14
2123,-3.703974392342356e-15
2124,-1.2905114461415968e-13
2125,-1.8422271856853258e-13
2126,-8.636897223055122e-14
2127,-2.1736984540865942e-13
2128,1.611906500871891e-14
2129,-2.28128596399324e-14
2130,-9.582757155141745e-14
2131,-1.0428238908216512e-13
2132,-1.154011730300671e-13
2133,-2.6230082340347263e-13
2134,-1.3556160908250633e-13
2135,-2.3290067082426245e-13
2136,-1.1601243584543667e-13
2137,-1.9781790953261003e-13
2138,-2.0799771557778236e-13
2139,-8.196937265322663e-14
2140,-1.578629838706114e-13
2141,-1.5999266512370084e-14
2142,-1.7780602588402427e-13
2143,-2.259007546144809e-13
2144,-2.6648607730864217e-13
2145,-1.2680822991934782e-13
2146,-2.802229880490269e-13
2147,-3.723159551772787e-13
2148,-1.5009147817393474e-13
2149,-2.882751342249695e-13
2150,-2.1547695766453846e-13
2151,-1.3498629090240332e-13
2152,-1.0857982174128392e-13
2153,4.9452548599936735e-14
2154,-9.782359855998016e-14
2155,-2.859189520775332e-13
2156,-3.394473248586351e-13
2157,-2.1358660596059305e-13
2158,-3.711583993379696e-13
2159,-4.4440487847218134e-13
2160,-3.370297645634697e-13
2161,-3.341016590242567e-13
2162,-3.685116216558394e-13
2163,-2.8338602308923817e-13
2164,-4.507096032608739e-13
2165,-2.4697954080206114e-13
2166,-2.728996627963856e-13
2167,-3.272705225787849e-13
2168,-2.1363319332451692e-13
2169,-4.4572762795592674e-13
2170,-3.361884964344103e-13
2171,-2.1600014786019122e-13
2172,-1.2817693829390021e-13
2173,-5.125070846702998e-13
2174,-3.39009772373246e-13
2175,-4.0289428029391927e-13
2176,-1.690570593889968e-13
2177,-5.448132146537302e-14
2178,-1.553267246965705e-13
2179,-1.884250541577621e-13
2180,-2.3006089146152006e-13
2181,-8.52872693034779e-14
2182,-2.208959891851731e-13
2183,-2.489099386301598e-13
2184,-1.0089366478566791e-13
2185,-1.5166396689010916e-13
2186,-2.3448366398490357e-13
2187,-2.285035151575634e-13
2188,-6.260478679490247e-14
2189,-4.674072078981895e-14
2190,-3.4851780837930346e-13
2191,-2.6994466377242575e-13
2192,-3.741340969131481e-13
2193,-2.0046889808363065e-13
2194,-3.157270085119071e-13
2195,-2.773443410915537e-13
2196,-2.155331586041933e-13
2197,-1.3094479904896009e-13
2198,-2.2386709823174584e-13
2199,-2.2961824596829583e-13
2200,-4.782282328739063e-14
2201,-4.117164365163261e-13
2202,-3.1628815132159945e-13
2203,-3.447534298512296e-13
2204,-2.586598836192982e-13
2205,-2.314198582405601e-13
2206,-4.129499903353667e-13
2207,-2.7364029468849437e-13
2208,-3.174687363519014e-13
2209,-3.469799119604627e-13
2210,-3.94796287017081e-13
2211,-5.134733914302424e-13
2212,-4.3385434435890136e-13
2213,-3.7813422501724e-13
2214,-4.579404160991693e-13
2215,-5.630167976815389e-13
2216,-4.647590532207858e-13
2217,-4.08129722481242e-13
2218,-2.8453928194503357e-13
2219,-2.3401899548943256e-13
2220,-2.264566017159459e-13
2221,-3.9380629936850506e-13
2222,-2.6623595019471724e-13
2223,-4.243814820734575e-13
2224,-2.505612875699871e-13
2225,-9.160371599460963e-14
2226,8.72678573473928e-15
2227,-3.3060253636861466e-13
2228,-4.399018759162512e-13
2229,-3.501409518859171e-13
2230,-4.443333596279003e-13
2231,-4.842358124976431e-13
2232,-4.043165725538124e-13
2233,-4.471307797844508e-13
2234,-2.1161593500230218e-13
2235,-1.4754334380375253e-13
2236,-1.5631016279233906e-13
2237,-4.2127264507174565e-13
2238,-2.640224619521745e-13
2239,-3.276870011953736e-13
2240,-3.2788225641316345e-13
2241,-2.1282937936505623e-13
2242,-3.9457504851010877e-13
2243,-3.30338410725992e-13
2244,-2.671365996347023e-13
2245,-2.9210770036614974e-13
2246,-2.480681093181449e-13
2247,-3.4492773685573286e-13
2248,-3.27423503874255e-13
2249,-3.820400739686322e-13
2250,-3.9060541063155966e-13
2251,-1.471000888145739e-13
2252,-5.845363494658869e-14
2253,-4.456491179478094e-13
2254,-4.037652206421823e-13
2255,-4.412383318928439e-13
2256,-3.814037029726401e-13
2257,-2.481593282025059e-13
2258,-1.4876435041096473e-13
2259,-1.4561017717410717e-13
2260,-2.1489800200390022e-13
2261,1.2272197490795476e-13
2262,-1.9689196084961449e-13
2263,-2.652579824857824e-13
2264,-9.420775250070722e-14
2265,-2.2903859270286866e-13
2266,-3.1368540159292597e-13
2267,-2.8155167429562224e-13
2268,-6.640565283235683e-14
2269,-1.6374417850148553e-13
2270,-5.839198377487957e-14
2271,-2.8007250780555724e-13
2272,-1.911196841535167e-13
2273,-8.928771498475216e-14
2274,-1.339414643659917e-13
2275,-1.2974951093829598e-13
2276,-1.3522356743766568e-13
2277,-1.841970515365131e-13
2278,-2.7523228058450955e-13
2279,-2.3589770755955154e-13
2280,-1.8189030680818485e-13
2281,-2.943835045512976e-13
2282,-3.0960073444081077e-13
2283,-4.709295771867695e-13
2284,-2.753317767413688e-13
2285,-3.1024933565911483e-13
2286,-3.0762178786199454e-13
2287,-3.783330872150477e-13
2288,-2.2921844226482863e-13
2289,-1.6522222521768035e-13
2290,-2.1611417585810008e-13
2291,-4.277284224802453e-13
2292,-1.1800923820212585e-13
2293,-4.167091130737615e-13
2294,-5.320878737637081e-13
2295,-1.9686922109394814e-13
2296,-2.2562251615310289e-13
2297,-1.4204325156652708e-13
2298,-4.051733301837586e-13
2299,-5.093403178043743e-13
2300,-3.9709728083275684e-13
2301,-3.072161617037478e-13
2302,-4.032768026173274e-13
2303,-3.1133649433042397e-13
2304,-2.499242262970004e-13
2305,-4.60934488291352e-13
2306,-3.5339183207799287e-13
2307,-2.759735064896333e-13
2308,-1.5321028897002743e-13
2309,-2.5692547807980467e-13
2310,-2.883340250117095e-13
2311,-3.740740074895897e-13
2312,-2.69395346181223e-13
2313,-4.345505037541553e-14
2314,-3.896611282303058e-13
2315,-4.20705562847767e-13
2316,-9.818858344121922e-14
2317,-3.521188501683442e-13
2318,-2.3890815045463665e-13
2319,-3.2387413931567485e-13
2320,-2.353419789632706e-13
2321,-4.1026484950031585e-13
2322,-3.3671921056305497e-13
2323,-2.2903336116498356e-13
2324,-2.7059120028933817e-13
2325,-3.3231733368821994e-13
2326,-3.9480545626551697e-13
2327,-1.9592463903606444e-13
2328,-2.757531014852961e-13
2329,-3.6911827633228066e-13
2330,-2.950362990173552e-13
2331,-3.329501690317939e-13
2332,-1.465775978426268e-13
2333,-2.6465488217312274e-13
2334,-1.1930475953130667e-13
2335,-1.8736374423021037e-13
2336,-2.8603511042770836e-13
2337,-3.4256477903391154e-13
2338,-7.51627806095693e-14
2339,-6.604712953056348e-14
2340,-2.2375515903670442e-13
2341,-2.8770247496466054e-13
2342,-1.4581027746660174e-13
2343,-1.3761547457264601e-13
2344,-2.281573133076676e-13
2345,-2.968245476522834e-13
2346,-2.9323505828025023e-13
2347,-2.683538887998854e-13
2348,-3.675697879047981e-13
2349,-2.6685891728244484e-13
2350,-2.432166216471166e-13
2351,-3.1714202037911677e-13
2352,-3.0070214729612656e-13
2353,-2.1284640693544949e-13
2354,-3.471969390352958e-13
2355,-2.9656573947356644e-13
2356,-2.682143961180713e-13
2357,-8.899246181380267e-14
2358,-2.5350490865387227e-13
2359,-1.5864893935674578e-13
2360,-1.9148370132717709e-13
2361,-2.8657738874877775e-13
2362,-2.707326670509644e-13
2363,-3.930451828072879e-13
2364,-2.9314545798228753e-13
2365,-5.821838666960852e-14
2366,-1.369540581995159e-13
2367,-1.5411403546339093e-13
2368,-1.1696749260097958e-13
2369,-1.9690498432178695e-13
2370,-1.329360764143416e-13
2371,-2.90946207836333e-13
2372,-1.5287235145483564e-13
2373,-2.8751310261243406e-13
2374,-2.1189966245248939e-13
2375,-2.557202468075421e-13
2376,-2.069600825745274e-13
2377,-1.6625018300136002e-13
2378,-7.225159623963116e-14
2379,-1.4062079340168372e-13
2380,-2.2997551118593326e-13
2381,-3.331088311150856e-13
2382,-2.9432461610674773e-13
2383,-1.5492607725873693e-16
2384,-2.4849219091685525e-13
2385,-3.420268417198276e-13
2386,-2.1302743014079413e-13
2387,-3.141582011960318e-13
2388,-3.854883492067355e-13
2389,-1.830246470480853e-13
2390,-3.5926811749500047e-13
2391,-4.20038641122429e-13
2392,-2.963148211231723e-13
2393,-3.8325197111514977e-13
2394,-1.3698502277654928e-13
2395,-2.3467427785281814e-13
2396,-7.212224311016557e-14
2397,-2.7069503314324366e-13
2398,-2.1033644389714587e-13
2399,-3.0792825569012907e-13
2400,-2.2286204436217367e-13
2401,-3.816834344124537e-13
2402,-8.415315110390061e-14
2403,8.403865429974125e-14
2404,-1.7085743650621908e-13
2405,-1.0271634161862957e-13
2406,-8.839753941957449e-14
2407,-1.751540498076063e-13
2408,-3.530282925235532e-14
2409,4.294042221467976e-14
2410,-7.401507910469745e-14
2411,-5.806495934392975e-14
2412,-2.947063295807641e-13
2413,-2.002980097944766e-13
2414,-1.6230638860959835e-13
2415,-1.0541300137250931e-13
2416,-7.684035388051541e-14
2417,5.337786903401379e-14
2418,-1.421469848677865e-14
2419,-1.5340915681423628e-13
2420,-1.367460020437675e-13
2421,-2.564405143499819e-13
2422,-2.6167357597383046e-13
2423,-2.697068425212291e-13
2424,-1.9492755185458233e-13
2425,-2.2531856120610307e-13
2426,-1.1320955758086146e-13
2427,-1.7704043194724438e-13
2428,-7.754605952768599e-14
2429,-1.7984620339131479e-13
2430,-8.12352191898047e-14
2431,-2.101299830357019e-13
2432,-2.902725072592218e-13
2433,-1.0108993807067175e-13
2434,-2.9472292459501997e-13
2435,-2.684556663331903e-13
2436,-2.587911872007739e-13
2437,-1.7981537744453903e-13
2438,-1.9484482657788651e-13
2439,-3.3274691885842953e-13
2440,-3.183220931371869e-13
2441,-2.4657651193117777e-13
2442,-3.278974004761135e-14
2443,-7.290488664096924e-15
2444,-7.87001565585099e-14
2445,-2.455232447758842e-13
2446,-1.378944700475973e-13
2447,-5.3909381045718174e-14
2448,-1.276526081587076e-13
2449,-4.2498389205945396e-13
2450,-3.298039480842487e-13
2451,-2.0347120965535602e-13
2452,-8.083976212610963e-14
2453,-4.0427780306799776e-14
2454,-1.7882684932216515e-13
2455,-1.7002766138738416e-13
2456,-1.9213947135692314e-13
2457,-3.360495012180582e-14
2458,-1.838176730138359e-13
2459,-3.00134183641961e-14
2460,-2.2565933990793848e-13
2461,-2.0629111121301863e-13
2462,-3.056383007904319e-13
2463,-1.657801577197886e-13
2464,3.40269348761282e-14
2465,-1.0756486055101337e-13
2466,-1.4717991850113909e-15
2467,-1.5366553162793363e-13
2468,-1.7254908538521412e-13
2469,-2.101736166431624e-13
2470,-3.7642003608764974e-13
2471,-2.3210085575839065e-13
2472,-2.1753387198055905e-13
2473,-2.536203000318849e-13
2474,-1.2875944830362307e-13
2475,-2.3873607226397906e-13
2476,-2.589516425269473e-13
2477,-1.7948954563972083e-13
2478,-2.908931751185176e-13
2479,-3.0062765248728324e-13
2480,-2.3824309351368663e-13
2481,-2.604291833723805e-14
2482,-7.834418424672503e-14
2483,-1.9783349074125702e-13
2484,-1.1928787526505896e-13
2485,-1.978506173269841e-13
2486,-1.3602955439071667e-13
2487,-1.5156486885753772e-13
2488,-8.711222310992415e-14
2489,-2.1998359461083402e-13
2490,-7.786173739163195e-14
2491,-4.603099889986364e-14
2492,-4.277152471263333e-13
2493,-1.120663668301901e-13
2494,-2.0143799838943747e-13
2495,-1.5296068994110917e-13
2496,-1.4716744074331458e-13
2497,-3.345781181318455e-13
2498,-3.758649161424147e-13
2499,-2.316237505511182e-13
2500,-2.0393047076850582e-13
2501,-1.8514427356885887e-13
2502,-2.8049872267407463e-13
2503,-3.1424335755079357e-13
2504,-2.3335988769997416e-13
2505,-3.1410494689698993e-13
2506,-2.6517812177935407e-13
2507,-2.1165998467212053e-13
2508,-2.8277250339794087e-13
2509,-1.5831876408881061e-13
2510,-2.0015302405156585e-14
2511,-2.713996004943255e-13
2512,-2.591352765482994e-13
2513,-7.188623775689027e-14
2514,-1.19735474341302e-13
2515,-8.401642596432138e-14
2516,-2.9279580430634925e-13
2517,-2.068316177524811e-13
2518,-3.1920584131136415e-13
2519,-1.5331334683886368e-13
2520,-2.994008813811649e-14
2521,-2.5496697614356906e-13
2522,-9.303019739405647e-14
2523,1.0149994996790873e-15
2524,-3.907004517004687e-14
2525,-1.8154610938710062e-13
2526,-4.599687761179975e-14
2527,-1.4206018473880357e-14
2528,-2.101033652610238e-13
2529,-2.6735061630343488e-14
2530,-1.0307203657070331e-14
2531,-9.510011574875921e-14
2532,-1.3546988357488323e-13
2533,4.145644593974038e-15
2534,-6.81263143608176e-14
2535,-8.258327282218775e-14
2536,-4.725066218798996e-14
2537,-8.787246353719668e-14
2538,-2.3020209065164546e-14
2539,-1.6818318347701466e-13
2540,-1.313051133592953e-13
2541,-6.32645929434912e-14
2542,-3.462779414654651e-13
2543,-2.0191258850486185e-13
2544,-1.867546388994309e-13
2545,-2.236004494726703e-13
2546,-8.489950460489998e-14
2547,-1.4704675012256337e-14
2548,-7.497266336872019e-14
2549,-7.303075998603408e-14
2550,-7.510196883821639e-14
2551,-8.49416162831914e-14
2552,1.0396467694675915e-13
2553,-6.571385360590145e-14
2554,1.1080716188762307e-13
2555,-6.636113879926419e-14
2556,7.627132296712567e-14
2557,2.0443434588355618e-13
2558,1.4468695606062047e-13
2559,-4.258334703370815e-14
2560,-2.911780742621469e-13
2561,-1.7051640893020812e-13
2562,1.6308088652435797e-13
2563,4.452072572592627e-14
2564,1.4100924075508868e-13
2565,2.559208248173041e-13
2566,1.0579742171969369e-13
2567,1.0921371586102664e-13
2568,-4.8627924995200064e-14
2569,7.975294799574383e-16
2570,-1.440122132840363e-13
2571,1.3839345497085276e-13
2572,9.419915912721045e-14
2573,-1.593450041403809e-13
2574,-5.958823377321788e-14
2575,5.202825588733086e-14
2576,1.0722904983814352e-13
2577,1.1386855010247058e-13
2578,1.697648070599599e-13
2579,2.1140319164682525e-13
2580,1.5322615721499744e-13
2581,9.332379809970409e-14
2582,1.168018075801381e-13
2583,2.325241955853036e-13
2584,1.7074855333973655e-13
2585,1.1022960851339842e-13
2586,1.308860127924266e-13
2587,2.0370484543820187e-13
2588,1.804234563090531e-13
2589,2.704059457410835e-14
2590,1.229364032124508e-13
2591,5.94049633016468e-14
2592,1.9914470097157006e-13
2593,6.495641761836653e-14
2594,7.635264677421466e-14
2595,5.3568195066245954e-14
2596,6.356924302874097e-14
2597,2.1043293049131227e-13
2598,2.1891494445545113e-14
2599,1.5969591916229716e-15
2600,2.1938439180727604e-13
2601,2.1411048010673247e-13
2602,8.194381079245452e-14
2603,-4.3054496445632267e-14
2604,-1.0585828226881263e-13
2605,1.1419906811084738e-13
2606,-3.358257314940679e-14
2607,-2.815774314528026e-14
2608,1.2884600645934966e-14
2609,-6.759818342185185e-14
2610,-1.9894770416637633e-13
2611,1.0519749333725347e-14
2612,1.0803111357753763e-13
2613,-3.1527764697544094e-14
2614,5.5532883144512574e-14
2615,2.533340198211794e-13
2616,1.303680461915956e-13
2617,1.1417203560409883e-13
2618,1.3422707194519597e-13
2619,-5.246647942817939e-14
2620,1.298312809587674e-13
2621,1.9743544957490486e-13
2622,3.089176064973787e-13
2623,1.78046269350734e-13
2624,-5.588529570954388e-15
2625,8.297048415421371e-14
2626,1.253532980799478e-13
2627,1.7544197408844272e-14
2628,9.879700739287273e-15
2629,3.067482027296373e-13
2630,-4.391531436259792e-14
2631,3.1742608561756714e-14
2632,2.6850500212959444e-14
2633,5.931789561195765e-14
2634,4.2956428301957186e-14
2635,-1.0752799131024235e-13
2636,6.52895114323318e-14
2637,1.1270086947378327e-14
2638,-1.162920935794646e-13
2639,4.4533511513165255e-15
2640,-1.5793956220082037e-14
2641,-9.185476708118188e-14
2642,-3.816006646455477e-14
2643,6.323442864146932e-14
2644,1.6189856753967328e-13
2645,8.121702691417049e-14
2646,6.706411904112357e-14
2647,6.00185324974564e-14
2648,1.5527318704849457e-13
2649,1.3246855948140779e-13
2650,-1.2939990654270494e-13
2651,-1.3858756373084465e-14
2652,9.976672664645677e-14
2653,2.9261981160711286e-13
2654,3.2625313084114e-13
2655,2.2453264500363823e-13
2656,-1.3152806969810208e-13
2657,1.5543820759928508e-13
2658,1.1635353402633797e-13
2659,2.530051239255986e-13
2660,8.955523666160743e-14
2661,-7.03876095352728e-15
2662,-9.677748409717298e-14
2663,4.9803964711280656e-14
2664,1.998441818731617e-13
2665,-5.577269349121648e-14
2666,-1.1432847197976195e-14
2667,8.809442101725837e-14
2668,5.355157077918177e-14
2669,4.28602647891574e-14
2670,2.7485430854876983e-14
2671,-2.0262622723786518e-14
2672,9.686609697884041e-14
2673,-9.119256171455957e-14
2674,3.756499217199333e-15
2675,1.6875481168918278e-13
2676,1.904599979100058e-13
2677,6.017944221806126e-14
2678,1.2437019576329954e-13
2679,3.8069453500022545e-14
2680,-6.336864982705923e-14
2681,-6.221518864700782e-14
2682,2.2908515562034153e-14
2683,-1.793785914587576e-13
2684,-1.6617288727274322e-13
2685,-1.5994987985131614e-13
2686,-2.6058158014050347e-14
2687,7.701059207518979e-14
2688,-5.787322705136548e-14
2689,-1.6603412864281562e-14
2690,3.649824755527672e-14
2691,-1.9562154775584104e-13
2692,-1.7885146366672223e-13
2693,-2.61357085733152e-16
2694,-3.642217359528998e-14
2695,1.1694780183169322e-14
2696,1.0190458157459368e-13
2697,-1.0070100563193133e-13
2698,-4.4444472774454103e-14
2699,-6.06689673326506e-14
2700,-1.4655393621422614e-13
2701,-1.1348526846357834e-13
2702,1.3628672913755583e-15
2703,8.494339955267008e-14
2704,5.42978070091956e-15
2705,-7.193553601509033e-14
2706,-1.7817117509340028e-13
2707,-2.7684120238820704e-13
2708,-9.586049371723169e-14
2709,-4.3562335124495466e-13
2710,-1.4489252449706893e-13
2711,5.259052454734352e-14
2712,-6.542576751104538e-14
2713,1.6783769302199847e-13
2714,-5.0918705895924336e-14
2715,-5.4953311960955366e-14
2716,-2.979063334765064e-13
2717,-1.4797701031865428e-13
2718,-1.1201674801614391e-13
2719,-2.0626950847893298e-13
2720,-1.5966348568166553e-13
2721,-2.3971724389665637e-13
2722,-4.572794866659151e-13
2723,-2.735813745492906e-13
2724,-3.897150669561779e-13
2725,-2.1386636874503472e-13
2726,-1.2978068233812224e-13
2727,-2.530138811952591e-13
2728,-2.6893583900351377e-15
2729,-3.7096223475919217e-13
2730,-2.4750958652621817e-13
2731,-1.9979595726061534e-13
2732,-2.8253629091703237e-13
2733,-2.2104910644415552e-13
2734,-2.6001750979894043e-13
2735,-3.9437263444710736e-13
2736,-2.8221999776614295e-13
2737,-2.5670389916909327e-13
2738,-2.831617628153055e-13
2739,-4.410203398357773e-13
2740,-2.357173244038409e-13
2741,-3.9242473829655404e-13
2742,-4.028228375820944e-14
2743,-2.698841505029683e-13
2744,-2.71707634529529e-13
2745,-1.8350922011134912e-13
2746,-7.746129495436377e-14
2747,-3.614260002791056e-13
2748,-3.325232030157614e-13
2749,-2.852250792537916e-13
2750,-3.6146345093362936e-13
2751,-2.8262604382442143e-13
2752,-3.635466962074188e-13
2753,-3.261786247311784e-13
2754,-2.7885849458269534e-13
2755,-2.1802884891671437e-13
2756,-4.3008035412856776e-13
2757,-3.618439741426753e-13
2758,-3.2158981896346747e-13
2759,-4.540951507189571e-14
2760,-1.201863228977221e-13
2761,-1.9568086859520848e-13
2762,-2.651788887802568e-13
2763,-1.98780040017689e-13
2764,-2.3400991226085315e-13
2765,-1.0153894177916549e-13
2766,-3.304326735332948e-14
2767,-1.2833490405927263e-13
2768,-3.0585402195291386e-13
2769,-3.5505806808272717e-13
2770,-1.850287544840688e-13
2771,-1.1399746703175366e-13
2772,-2.7733197516229896e-14
2773,-1.2394467813434284e-13
2774,-1.5051891925037872e-13
2775,-1.2114568107565354e-13
2776,-2.0082443632543926e-13
2777,-1.1071621117262104e-13
2778,-2.644497672624045e-13
2779,-4.263748562839615e-14
2780,8.070734647725409e-15
2781,-1.5598647396498153e-13
2782,-1.3119553423862969e-13
2783,-1.5609964395014548e-13
2784,-2.1973102876265637e-14
2785,-1.2862165675392115e-14
2786,1.1254805040249215e-13
2787,-1.3773611337734038e-13
2788,-1.72588544123211e-13
2789,-6.020816825243957e-14
2790,-3.65347517607147e-14
2791,-3.2224510989600193e-13
2792,-1.939553828860415e-13
2793,1.8744492096297207e-14
2794,2.840940243661475e-14
2795,-8.274859318019335e-14
2796,-1.402049645863898e-13
2797,-1.9881935395436815e-13
2798,-3.0947377627558374e-13
2799,-1.9267379533245242e-13
2800,-9.940531116050835e-14
2801,-1.5067402211561518e-13
2802,-2.226323726800097e-13
2803,-3.4010278996960793e-13
2804,-4.4908839464958597e-13
2805,-1.6064444610232945e-13
2806,-8.889654382749867e-14
2807,4.566320942761795e-15
2808,3.2944688262200096e-14
2809,-9.901931570535374e-14
2810,-3.2811165350673784e-13
2811,-3.1135213002795995e-13
2812,-7.311750639466012e-14
2813,-1.1621009018696666e-13
2814,6.290240104321267e-14
2815,2.420065257259823e-13
2816,-2.7356088050799137e-14
2817,-4.9330489278663957e-14
2818,-2.6501804953424027e-13
2819,-6.244823937602327e-14
2820,-1.3060851688283933e-13
2821,-6.411698970454526e-14
2822,-1.8357651716334634e-14
2823,1.240412494966848e-13
2824,-1.831619316051865e-14
2825,1.008464369629812e-14
2826,-1.6295402121878196e-13
2827,-1.3749351016504635e-13
2828,1.8436717589413603e-14
2829,1.8553971556475987e-14
2830,-1.3112147505554565e-13
2831,-8.958905265804747e-14
2832,-1.3768270212730406e-13
2833,-1.336545509924329e-13
2834,-7.120563114660637e-14
2835,1.3501863868342703e-13
2836,2.0553816977723876e-14
2837,-1.717774689523192e-13
2838,-1.7353168120266419e-13
2839,-4.751119266247936e-14
2840,2.694184631494175e-14
2841,1.5104116991757625e-14
2842,1.8151955916142997e-13
2843,6.109833498196359e-14
2844,3.246402170997993e-14
2845,-7.222608290514063e-14
